70 70
6
12
26
9 31
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0
0; 8; 8; 8; 8; 8; 8; 8; 8; 8; 8; 8; 8; 8; 8; 8; 8; 8; 8M; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 0; 0; 0; 0; 0; 0; 11; 16; 16; 16; 16; 16; 16; 16; 16; 16; 16; 16; 16; 16; 16; 16; 16; 16; 16; 0
0; 8; 8; 8; 8; 8; 8; 8; 8; 8; 8; 8; 8; 8; 8; 8; 8; 8; 8; 8; 1M; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 0; 0; 0; 0; 0; 0; 11; 11; 11; 16; 16; 16; 16; 16; 16; 16; 16; 16; 16; 16; 16; 16; 16; 16; 16; 16; 0
0; 8; 8; 8; 8; 8; 8M; 8; 8; 8; 8; 8; 8; 8; 8; 8; 8; 8; 8; 8; 8; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 0; 0; 0; 0; 0; 0; 11; 11; 11; 11; 11; 16; 16; 16; 16; 16; 16; 16; 16; 16; 16; 16; 16; 16; 16; 16; 16; 0
0; 8; 8; 8; 8; 8; 8; 8; 8; 8; 8; 8; 8; 8; 8; 8; 8; 8; 8; 8; 8; 8; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 0; 0; 0; 0; 0; 0; 11; 11; 11; 11; 11; 11; 11; 16; 16; 16; 16; 16; 16; 16; 16; 16; 16; 16; 16; 16; 16; 16; 0
0; 22; 8; 8; 8; 8; 8; 8; 8; 8; 8; 8; 8; 8; 8; 8; 8; 8; 8; 8; 8; 17; 17; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 0; 0; 0; 0; 0; 0; 11; 11; 11; 11; 11; 11; 11; 11; 11; 16; 16; 16; 16; 16; 16; 16; 16; 16; 16; 16; 16; 16; 16; 0
0; 22; 22; 8; 8; 8; 8; 8; 8; 8; 8; 8; 8; 8; 8; 8; 8; 8; 8; 8; 17; 17; 17; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 0; 0; 0; 0; 0; 0; 11; 11; 11; 11; 11; 11; 11; 11; 11; 11; 11; 16; 16; 16; 16; 16; 16; 16; 16; 16; 16; 16; 16; 16; 0
0; 22; 22; 22; 8; 8; 8; 8; 8; 8; 8; 8; 8; 8; 8; 8; 8; 8; 8; 17; 17; 17M; 17; 17; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 0; 0; 0; 0; 0; 11; 11; 11; 11; 11; 11; 11; 11; 11; 11; 11; 11; 11; 16; 16; 16; 16; 16; 16; 16; 16; 16; 16; 16; 16; 0
0; 22; 22; 22; 22; 8; 8; 8; 8; 8; 8; 8; 8; 8; 8; 8; 8; 8; 17; 17; 17; 17; 17; 17; 17; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 0; 0; 0; 0; 0; 11; 11; 11; 11; 11; 11; 11; 11; 11; 11; 11; 11; 11; 11; 11; 16; 16; 16; 16; 16; 16; 16; 16; 16; 16; 14; 0
0; 22; 22; 22; 22; 22; 8; 8; 8; 8; 8; 8; 8; 8; 8; 8; 8; 17; 17; 17; 17; 17; 17; 17; 17; 17; 1; 1; 1; 1; 1; 1T; 1; 1; 1; 1; 1; 17; 17; 13; 0; 0; 11; 11; 11; 11; 11; 11; 11; 11; 11; 11; 11; 11; 11; 11; 11; 11; 11; 16; 16; 16; 16; 16; 16; 16; 16; 14; 14; 0
0; 22; 22; 22; 22; 22; 22; 8; 8; 8; 8; 8; 8; 8; 8; 8; 17; 17; 17; 17; 17; 17; 17; 17; 17; 17; 17; 1; 1; 1; 1; 1; 1; 1; 1; 1; 17; 17; 17; 13; 0; 0; 11; 11; 11; 11M; 11; 11; 11; 11; 11; 11; 11; 11; 11; 11; 11; 11; 11; 16; 16; 16; 16; 16; 16; 16; 14; 14; 14; 0
0; 22; 22; 22; 22; 22; 22; 12; 8; 8; 8; 8; 8; 8; 8; 12; 17; 17; 17; 17; 17; 17; 17; 17; 17; 17; 17; 17; 1; 1; 1; 1; 1; 1; 1; 17; 17; 17; 13; 13; 13; 0; 11; 11; 11; 11; 11; 11; 11; 11; 11; 11; 11; 11; 11; 11; 11; 11; 16; 16; 16; 16; 16; 16; 16; 14; 14; 14; 14; 0
0; 22; 22; 22M; 22; 22; 12; 12; 8; 8; 8; 8; 8; 8; 8; 12; 12; 17; 17; 17; 6; 17; 17; 17; 17; 17; 17; 17; 17; 1; 1; 1; 1; 1; 17; 17; 17; 13; 13; 13M; 13; 13; 0; 11; 11; 11; 11; 11; 11; 11; 11; 11; 11; 11; 11; 11; 11; 11; 16; 16; 16; 16; 16; 16; 14; 14; 14; 14; 14; 0
0; 22; 22; 22; 22; 12M; 12; 12; 12; 8; 8; 8; 8; 8; 12; 12; 12; 12; 17; 6; 6; 6; 17; 17; 17; 17; 17; 17; 17; 17; 1; 1; 1; 17; 17; 17; 13; 13; 13; 13; 13; 13; 13; 0; 11; 11; 11; 11; 11; 11; 11; 11; 11; 11; 11; 11; 11; 16; 16; 16; 16; 16; 16; 14; 14M; 14; 14; 14; 14; 0
0; 22; 22; 22; 12; 12; 12; 12; 12; 12; 8; 8; 8; 12; 12; 12; 12; 12; 12; 6; 6; 6; 17; 17; 17; 17; 17; 17; 17; 17; 17; 1; 17; 17; 17; 13; 13; 13; 13; 13; 13; 13; 13; 13; 0; 11; 11; 11; 11; 11; 11; 11; 11; 11; 11; 11; 16; 16; 16; 16; 16; 16; 14; 14; 14; 14; 14; 14; 14; 0
0; 22; 22; 12; 12; 12; 12; 12; 12; 12; 12; 8; 12; 12; 12; 12; 12; 12; 6; 6; 6; 6; 6; 17; 17; 17; 17; 17; 17; 17; 17; 17; 17; 17; 13; 13; 13; 13; 13; 13; 13; 13; 13; 13; 13; 0; 11; 11; 11; 11; 11; 11; 11; 11; 11; 16P; 16; 16; 16M; 16; 16; 14; 14; 14; 14; 14; 14; 14; 14; 0
0; 22M; 12; 12; 12; 12; 12; 12; 12; 12; 12; 12; 12; 12; 12M; 12; 12; 6; 6; 6; 6; 6; 6; 6; 17; 17; 17; 17; 17; 17; 17; 17; 17; 13; 13; 13; 13; 13; 13; 13; 13; 13; 13; 13; 13; 13; 0; 11; 11; 11; 11; 11; 11; 11; 16; 16; 16; 16; 16; 16; 14; 14; 14; 14; 14; 14; 14; 14; 14; 0
0; 12; 12; 12; 12; 12; 12; 12; 12; 12; 12; 12; 12; 12; 12; 12; 6; 6; 6; 6; 6; 6; 6; 6; 6; 17; 17; 17; 17; 17; 17; 17; 13; 13; 13; 13; 13; 13; 13; 13; 13; 13; 13; 13; 13; 13; 13; 0; 11; 11; 11; 11; 11; 16; 16; 16; 16; 16; 16; 14; 14; 14; 14; 14; 14; 14; 14; 14; 14; 0
0; 12; 12; 12; 12; 12; 12; 12; 12; 12; 12; 12; 12; 12; 12; 6; 6; 6; 6; 6; 6; 6; 6; 6; 6; 6; 17P; 17; 17; 17; 17; 13; 13; 13; 13; 13; 13; 13; 13; 13; 13; 13; 13; 13; 13; 13; 13; 13; 0; 11; 11; 11; 0; 16; 16M; 16; 16; 16; 14; 14; 14; 14; 14; 14; 14; 14; 14; 14; 14; 0
0; 12; 12; 12; 12; 12; 12; 12; 12; 12; 12; 12; 12; 12; 6; 6; 6; 6; 6; 6; 6; 6; 6; 6; 6; 6; 6; 17; 17; 17; 13; 13; 13; 13; 13; 13; 13; 13; 13; 13; 13; 13P; 13; 13; 13; 13; 13; 13; 13; 0; 11; 0; 0; 0; 16; 16; 16; 14; 14; 14; 14; 14; 14; 14; 14; 14; 14; 14; 14; 0
0; 12; 12; 12; 12; 12; 12; 12; 12; 12; 12; 12; 12; 6; 6; 6; 6; 6; 6; 6; 6; 6; 6; 6; 6; 6; 6; 6; 17; 17; 17; 13; 13; 13; 13; 13; 13; 13; 13; 13; 13; 13; 13; 13; 13; 13; 13; 13; 0; 0; 0; 0; 0; 0; 16; 16; 16; 14; 14; 14; 14; 14; 14; 14; 14; 14; 14; 14; 14; 0
0; 12; 12; 12; 12; 12; 12; 12; 12; 12; 12; 12; 6; 6; 6; 6P; 6; 6; 6; 6; 6; 6; 6; 6; 6; 6; 6; 6; 6; 17; 17; 17; 13; 13; 13; 13; 13; 13; 13; 13; 13; 13; 13; 13; 13; 13; 13; 0; 0; 0; 0; 0; 0; 0; 0; 5; 14; 14; 14; 14; 14; 14; 14; 14; 14; 14; 14; 14; 14; 0
0; 12; 12; 12; 12; 12; 12; 12; 12; 12; 12; 6; 6; 6; 6; 6; 6; 6; 6M; 6P; 6; 6; 6; 6; 6; 6; 6; 6; 6; 6; 17; 17; 17; 13; 13; 13; 13; 13; 13; 13; 13; 13; 13; 13; 13; 13; 0; 0; 0; 0; 0; 0; 0; 0; 5; 5; 5; 14; 14; 14; 14; 14; 14; 14; 14; 14; 14; 14; 14; 0
0; 12; 12; 12; 12; 12; 12; 12; 12; 12; 12; 12; 6; 6M; 6; 6; 6; 6; 6; 6; 6; 6; 6; 6; 6; 6; 6; 6; 6; 17; 17; 17; 17; 17; 13; 13; 13; 13; 13; 13; 13; 13; 13; 13; 13; 0; 0; 0; 0; 0; 0; 0; 0; 5; 5; 5; 5; 5; 14; 14; 14; 14; 14; 14; 14; 14; 14; 14; 14; 0
0; 20; 12; 12; 12; 12; 12; 12; 12; 12; 12; 12; 12; 6; 6; 6; 6; 6; 6; 6; 6; 6; 6; 6; 6; 6; 6; 6; 17; 17; 17; 17; 17; 17; 17; 13; 13; 13; 13; 13; 13; 13; 13; 13; 0; 0; 0; 0; 0; 0; 0; 0; 5; 5; 5; 5; 5; 5; 5; 14; 14; 14M; 14; 14; 14; 14; 14; 14; 14; 0
0; 20; 20; 12; 12; 12; 12; 12; 12; 12; 12; 12; 12; 10; 6; 6; 6; 6; 6; 6; 6; 6; 6; 6; 6; 6; 6; 17; 17; 17; 17; 17; 17; 17; 17; 23; 13; 13; 13; 13; 13; 13; 13; 23; 23; 0; 0; 0; 0; 0; 0; 5; 5; 5; 5; 5; 5; 5; 5; 5; 14; 14; 14; 14; 14; 14; 14; 14; 14; 0
0; 20; 20; 20; 12; 12; 12; 12; 12; 12; 12; 12; 10; 10; 10; 6; 6; 6; 6; 6; 6; 6; 6; 6; 6; 6; 23; 17; 17M; 17; 17; 17; 17; 17; 23; 23; 23; 13; 13; 13; 13; 13; 23; 23; 23; 23; 0; 0; 0; 0; 5; 5; 5; 5; 5; 5; 5; 5; 5; 5; 5; 14; 14; 14; 14; 14; 14; 14; 14; 0
0; 20; 20; 20; 20; 12; 12; 12; 12; 12; 12; 10; 10; 10; 10; 10; 6; 6; 6; 6; 6; 6; 6; 6; 6; 23; 23; 17; 17; 17; 17; 17; 17; 17; 23; 23; 23; 23; 13; 13; 13; 23; 23; 23; 23; 23; 0; 0; 0; 5; 5; 5; 5; 5; 5; 5; 5; 5; 5; 5; 5; 5; 14; 14; 14; 14; 14; 14; 14; 0
0; 20; 20; 20M; 20; 20; 12; 12; 12; 12; 10; 10; 10; 10; 10; 10; 10; 6; 6; 6; 6; 6; 6; 6; 23; 23; 23; 23; 17; 17; 17; 17; 17; 23; 23; 23; 23; 23; 23; 13; 23; 23; 23; 23; 23; 23; 23; 0; 5; 5; 5; 5; 5; 5; 5; 5; 5; 5; 5; 5; 5; 5; 5; 14; 14; 14; 14; 14; 14; 0
0; 20; 20; 20; 20; 20; 20; 12; 12; 10; 10; 10; 10M; 10; 10; 10; 10; 10; 6; 6; 6; 6; 6; 23; 23; 23; 23; 23; 23; 17; 17; 17; 23; 23; 23; 23; 23; 23; 23; 23; 23; 23; 23; 23P; 23; 23; 23; 5; 5; 5; 5; 5; 5; 5; 5; 5; 5; 5; 5; 5; 5; 5; 5; 5; 14; 14; 14; 14; 14; 0
0; 20; 20; 20; 20; 20; 20; 20; 12; 10; 10; 10; 10; 10; 10; 10; 10; 10; 10; 6; 6; 6; 23; 23; 23; 23; 23; 23; 23P; 23; 17; 23P; 23; 23; 23; 23; 23; 23; 23; 21; 23; 23; 23; 23; 23; 23; 23; 5; 5; 5; 5; 5; 5; 5; 5; 5; 5; 5; 5; 5; 5; 5; 5; 5; 25; 14; 14; 14; 14; 0
0; 20; 20; 20; 20; 20; 20; 20; 10; 10; 10; 10; 10; 10; 10; 10; 10; 10; 10; 10; 6; 23; 23; 23; 23; 23; 23; 23; 23; 23; 23; 23; 23; 23; 23; 23; 23; 23; 21; 21; 21; 23; 23; 23; 23; 23; 0; 5; 5; 5; 5; 5; 5; 5; 5; 5; 5; 5; 5; 5; 5; 5; 5; 25; 25; 25; 14; 14; 14; 0
0; 20; 20; 20; 20; 20; 20; 10; 10; 10; 10; 10; 10; 10; 10; 10; 10; 10; 10; 10; 10; 10; 23; 23; 23; 23; 23; 23; 23; 23; 23; 23; 23; 23; 23; 23; 23; 21; 21; 21; 21; 23; 23; 23; 23; 0; 0; 0; 5; 5; 5; 5; 5; 5; 5; 5; 5; 5; 5; 5; 5; 5; 5; 25; 25; 25; 25; 14; 14; 0
0; 20; 20; 20; 20; 20; 10; 10; 10; 10; 10; 10; 10; 10; 10; 10; 10; 10; 10; 10; 10; 10; 10; 23; 23; 23; 23; 23; 23; 23; 23; 23; 23; 23; 23; 23; 23; 21; 21; 21; 21; 21; 23; 23; 0; 0; 0; 0; 9; 5; 5; 5; 5; 5; 5; 5; 5; 5; 5; 5; 5; 5; 25; 25; 25; 25; 25; 25; 14; 0
0; 20; 20; 20; 20; 10; 10; 10; 10; 10; 10; 10; 10; 10M; 10; 10; 10; 10; 10; 10; 10M; 10; 10; 10; 23; 23; 23; 23; 23; 23; 23; 23; 23; 23; 23; 23; 21; 21; 21; 21; 21; 21; 21; 0; 0; 0; 0; 9; 9; 9; 5; 5; 5; 5; 5; 5; 5; 5; 5; 5; 5; 25; 25; 25; 25; 25; 25; 25; 25; 0
0; 20; 20; 20; 20; 20; 10; 10; 10; 10; 10; 10; 10; 10M; 10; 10; 10; 10; 10; 10; 10; 10; 10; 23; 23; 23; 23; 23; 23; 23; 23; 23; 23; 23; 23; 21; 21; 21; 21; 21; 21; 21; 21; 21; 0; 0; 9; 9; 9; 9; 9; 5; 5; 5; 5; 5; 5; 5; 5; 5; 25; 25; 25; 25; 25; 25; 25; 25; 25; 0
0; 20; 20; 20; 20; 20; 20; 10; 10; 10; 10; 10; 10; 10; 10; 10; 10; 10; 10; 10; 10; 10; 24; 24; 23; 23; 23; 23; 23; 23; 23; 23; 23; 23M; 21; 21; 21; 21; 21; 21; 21; 21M; 21; 21; 21; 9; 9; 9; 9; 9; 9; 9; 5; 5; 5; 5; 5; 5; 5; 25; 25; 25; 25; 25; 25; 25; 25; 25; 25; 0
0; 20; 20; 20; 20; 20; 20; 20; 10; 10; 10; 10; 10; 10; 10; 10; 10; 10; 10; 10; 10; 24; 24; 24; 24; 23; 23; 23; 23; 23; 19; 23; 23; 21; 21; 21; 21; 21; 21; 21; 21; 21; 21; 21; 9; 9; 9; 9; 9; 9; 9; 9; 9; 5; 5; 5; 5; 5; 25; 25; 25; 25; 25; 25; 25; 25; 25; 25; 25; 0
0; 20; 20; 20; 20; 20; 20; 20; 20; 10; 10; 10; 10; 10; 10; 10; 10; 10; 10; 10; 24; 24; 24; 24; 24; 24; 23; 23; 23; 19; 19; 19; 21; 21; 21; 21; 21; 21; 21; 21; 21; 21; 21; 9; 9; 9; 9; 9; 9; 9; 9; 9; 9; 9; 5; 5; 5; 25; 25; 25; 25; 25; 25; 25; 25; 25; 25; 25; 25; 0
0; 20; 20; 20; 20; 20; 20; 20; 20; 20; 10; 10; 10; 10; 10; 10; 10; 10; 10; 24; 24; 24; 24; 24; 24; 24; 24; 23; 19; 19; 19; 19; 19; 21; 21; 21P; 21; 21; 21; 21; 21; 21; 9; 9; 9; 9; 9; 9; 9M; 9; 9; 9; 9; 9; 9; 5; 9; 25; 25; 25; 25; 25; 25; 25; 25; 25; 25; 25; 25; 0
0; 20; 20; 20; 20; 20; 20; 20; 20; 20; 20; 10; 10; 10; 10; 10; 10; 10; 24; 24; 24; 24; 24; 24; 24; 24; 24; 19; 19; 19; 19; 19; 19; 19; 21; 21; 21; 21; 21; 21; 21; 9; 9; 9; 9; 9; 9; 9; 9; 9; 9; 9; 9; 9; 9; 9; 9M; 25; 25; 25; 25; 25; 25; 25; 25; 25; 25; 25; 25; 0
0; 20; 20; 20; 20; 20; 20; 20; 20; 20; 20; 20; 10; 10; 10; 10; 10; 24; 24; 24; 24; 24; 24P; 24; 24; 24; 19; 19; 19; 19M; 19; 19; 19; 19; 19; 21; 21; 21; 21; 21; 21; 9; 9; 9; 9; 9; 9; 9; 9; 9; 9; 9; 9; 9; 9; 9; 9; 9; 25; 2; 25; 25; 25; 25; 25; 25; 25; 25; 25; 0
0; 20; 20; 20; 20; 20; 20; 20; 20; 20; 20; 20; 20; 10; 10; 10; 24; 24; 24; 24; 24; 24; 24; 24; 24; 19; 19; 19; 19; 19; 19; 19; 19; 19; 19; 19; 21; 21; 21; 21; 9; 9; 9; 9; 9; 9; 9; 9; 9; 9; 9; 9; 9; 9; 9; 9; 9; 9; 9; 2; 25; 25; 25; 25; 25; 25; 25; 25M; 25; 0
0; 20; 20; 20; 4; 20; 20; 20; 20; 20; 20; 20; 20; 20; 10; 20; 20; 24; 24; 24; 24; 24; 24; 24; 19; 19; 19; 19; 19; 19; 19; 19; 19; 19; 19; 19; 19; 21; 21; 21; 21; 9; 9; 9; 9; 9; 9; 9; 9; 9; 9; 9; 9; 9; 9; 9; 9; 9; 2; 2; 2; 25; 25; 25; 25; 25; 25; 25; 25; 0
0; 20; 20; 4; 4; 4; 20; 20; 20; 20; 20; 20; 20; 20; 20; 20; 20; 20; 24; 24; 24; 24P; 24; 19; 19; 19; 19; 19; 19; 19; 19; 19; 19; 19; 19; 19; 19; 19; 21; 21; 21; 21; 9; 9; 9; 9; 9; 9; 9; 9; 9; 9; 9; 9; 9; 9; 9; 2; 2; 2; 2; 2; 25; 25; 25; 25; 25; 25; 25; 0
0; 20; 4; 4; 4; 4; 4; 20; 20; 20; 20; 20; 20; 20; 20; 20; 20; 24; 24; 24; 24; 24; 19; 19; 19; 19; 19; 19; 19; 19; 19; 19; 19; 19; 19; 19; 19; 19; 19; 21; 21; 21; 21; 9; 9; 9; 9; 9; 9; 9; 9; 9; 9; 9; 9M; 9; 2; 2; 2; 2; 2; 2; 2; 25; 25; 25; 25; 25; 25; 0
0; 4; 4; 4; 4; 4; 4; 4; 20; 20; 20; 20; 20; 20; 20; 20; 24; 24; 24; 24; 24; 19; 19; 19; 19; 19; 19; 19; 19; 19; 19; 19; 19; 19; 19; 19; 19; 19; 19; 19; 21; 21; 21; 21; 9; 9; 9; 9; 9; 9; 9; 9; 9; 9; 9; 2; 2; 2; 2; 2; 2; 2; 2; 2; 25; 25; 25; 25; 25; 0
0; 4; 4; 4; 4; 4; 4; 4; 4; 20; 20; 20; 20; 20; 20; 24; 24; 24; 24; 24; 19; 19; 19; 19; 19; 19; 19; 19; 19; 19; 19; 19; 19; 19; 19; 19; 19; 19; 15; 21; 21; 21; 21; 21; 21; 9; 9; 9; 9; 9; 9; 9; 9; 9; 2; 2; 2; 2; 2; 2; 2; 2; 2; 2; 2; 25; 25; 25; 25; 0
0; 4; 4; 4; 4; 4; 4; 4; 4; 4; 20; 20; 20; 20; 24; 24; 24; 24; 24; 24; 19; 19; 19; 19; 19; 19; 19; 19; 19; 19; 19; 19; 19; 19; 19; 19P; 19; 15; 15; 15; 21; 21; 21; 21; 21; 21; 9; 9; 9; 9; 9; 9; 9P; 2; 2; 2; 2; 2; 2; 2; 2; 2; 2; 2; 2; 2; 25; 25; 25; 0
0; 4; 4; 4; 4; 4; 4; 4; 4; 4; 4; 20; 20; 24; 24; 24; 24; 24; 24; 24; 24; 19; 19; 19; 18; 19; 19; 19; 19; 19; 19; 19; 19; 19; 19; 19; 15; 15; 15; 15; 15; 21; 21; 21; 21; 21; 21; 9; 9; 9; 9; 9; 2; 2; 2; 2; 2; 2; 2; 2; 2; 2; 2; 2; 2; 2M; 2; 25; 25; 0
0; 4; 4; 4; 4; 4; 4; 4; 4; 4; 4; 4; 20; 24; 24; 24; 24; 24; 24; 24; 24; 24; 19; 18; 18; 18; 19; 19; 19; 19; 19; 19; 19; 19; 19; 15; 15; 15; 15; 15; 15; 15; 21; 21P; 21P; 21; 21; 21; 9; 9; 9; 2; 2; 2; 2; 2; 2; 2; 2; 2; 2; 2; 2; 2; 2; 2; 2; 2; 25; 0
0; 4; 4; 4; 4; 4; 4; 4; 4; 4; 4; 4; 4; 24; 24; 24; 24; 24; 24; 24; 24; 24; 18; 18; 18; 18; 18; 19; 19; 19; 19; 19; 19; 19; 15; 15; 15; 15; 15; 15; 15; 15; 15; 21; 21; 21; 21; 21; 21; 9; 2; 2; 2; 2; 2; 2; 2; 2; 2; 2; 2; 2; 2; 2; 2; 2; 2; 2; 2; 0
0; 4; 4; 4; 4; 4; 4; 4; 4; 4; 4; 4; 4; 24; 24; 24; 24; 24; 24; 24; 24; 18; 18; 18; 18; 18; 18; 18; 19; 19; 19; 19; 19; 15; 15; 15; 15; 15M; 15; 15; 15; 15; 15; 21; 21; 21; 21; 21; 21; 21; 21; 2; 2; 2; 2; 2; 2; 2; 2; 2; 2; 2; 2; 2; 2; 2; 2; 2; 0; 0
0; 4; 4; 4; 4; 4; 4; 4; 4; 4; 4; 4; 4; 4; 24; 24; 24; 24; 24; 24; 18; 18; 18; 18; 18P; 18; 18; 18; 19; 19; 19; 19; 19; 15P; 15; 15; 15; 15; 15; 15; 15; 15; 15; 15; 21; 21; 7; 21; 21; 21; 21; 21; 2; 2; 2; 2; 2; 2; 2; 2; 2; 2; 2; 2; 2; 2; 2; 0; 0; 0
0; 4; 4; 4; 4; 4; 4; 4; 4; 4; 4; 4; 4; 4; 4; 24; 24; 24; 24; 24; 18; 18; 18; 18P; 18; 18; 18; 18; 18; 19; 19; 19; 15; 15; 15; 15; 15; 15; 15; 15; 15; 15; 15; 15; 15; 7; 7; 7; 21; 21; 21; 21; 21; 2; 2; 2; 2; 2; 2; 2; 2; 2; 2; 2; 2; 2; 0; 0; 0; 0
0; 4; 4; 4; 4; 4; 4; 4; 4; 4; 4; 4; 4; 4; 24; 24; 24; 24; 24; 18; 18; 18; 18; 18; 18; 18; 18; 18; 18; 18; 19; 15; 15; 15; 15; 15; 15; 15; 15; 15; 15; 15; 15; 15; 7; 7; 7; 7; 7; 21; 21; 21; 21; 21; 2; 2; 2; 2; 2; 2; 2; 2; 2; 2; 2; 3; 0; 0; 0; 0
0; 4; 4; 4; 4; 4; 4; 4; 4; 4; 4; 4; 4; 24; 24; 24; 24; 24; 18; 18; 18; 18; 18; 18; 18; 18; 18; 18; 18; 18; 15; 15; 15; 15; 15; 15; 15; 15; 15; 15; 15; 15; 15; 7; 7; 7; 7; 7; 7; 7; 21; 21; 21; 21; 21; 2; 2; 2; 2; 2; 2; 2; 2; 2; 3; 3; 3; 0; 0; 0
